=============== Sampling Metadata ===============
Node ID: 3
Start Time: 2025-07-02 16:16:30.000
Sampling Rate: 100 Hz
Duration: 180 s
================= Sampling Data =================
time_ms,ax,ay,az
    3030,0.035400,-0.020020,0.924561
    3040,0.041748,-0.019531,0.935059
    3050,0.038574,-0.015137,0.938232
    3060,0.029785,-0.017578,0.932373
    3070,0.032715,-0.022461,0.929199
    3080,0.031738,-0.018555,0.945312
    3090,0.036621,-0.025879,0.934570
    3100,0.031250,-0.016602,0.928711
    3110,0.032959,-0.023193,0.941162
    3120,0.036865,-0.020020,0.930664
    3130,0.035156,-0.024414,0.930176
    3140,0.038574,-0.019043,0.935791
    3150,0.034180,-0.022461,0.937500
    3160,0.034668,-0.023438,0.942139
    3170,0.033447,-0.018799,0.933594
    3180,0.037109,-0.017334,0.932373
    3190,0.031738,-0.022217,0.931396
    3200,0.033447,-0.021484,0.925293
    3210,0.031738,-0.025879,0.937500
    3220,0.038574,-0.017578,0.943115
    3230,0.035400,-0.016602,0.929199
    3240,0.031494,-0.022705,0.934082
    3250,0.034424,-0.018311,0.934570
    3260,0.037842,-0.019775,0.932617
    3270,0.033691,-0.020752,0.934814
    3280,0.034180,-0.024658,0.932617
    3290,0.040527,-0.019531,0.933105
    3300,0.034180,-0.018555,0.932861
    3310,0.035156,-0.021484,0.927490
    3320,0.037109,-0.020508,0.920654
    3330,0.036865,-0.016846,0.934570
    3340,0.035400,-0.018555,0.926270
    3350,0.029297,-0.027344,0.944824
    3360,0.029053,-0.018555,0.926270
    3370,0.035889,-0.024902,0.925293
    3380,0.037109,-0.018066,0.933594
    3390,0.033203,-0.014648,0.936523
    3400,0.033936,-0.017334,0.926025
    3410,0.034424,-0.022949,0.935791
    3420,0.035400,-0.023682,0.932861
    3430,0.030273,-0.019531,0.937500
    3440,0.033203,-0.020264,0.930420
    3450,0.037109,-0.023926,0.932373
    3460,0.032471,-0.015625,0.932373
    3470,0.036865,-0.022461,0.935059
    3480,0.036133,-0.020508,0.932861
    3490,0.035889,-0.023682,0.925537
    3500,0.032959,-0.022949,0.934326
    3510,0.034180,-0.023193,0.927979
    3520,0.034668,-0.025879,0.931885
    3530,0.036377,-0.021973,0.929688
    3540,0.037598,-0.018311,0.933105
    3550,0.031738,-0.022217,0.923828
    3560,0.037598,-0.017334,0.931152
    3570,0.042236,-0.023193,0.928223
    3580,0.031982,-0.018066,0.934326
    3590,0.033203,-0.018311,0.941406
    3600,0.031494,-0.021240,0.939697
    3610,0.032715,-0.016846,0.938232
    3620,0.034180,-0.018799,0.927002
    3630,0.035400,-0.020996,0.933105
    3640,0.030029,-0.017578,0.935547
    3650,0.035156,-0.022949,0.935303
    3660,0.031494,-0.022705,0.929688
    3670,0.037354,-0.018555,0.941162
    3680,0.037109,-0.020508,0.919922
    3690,0.032715,-0.025391,0.925537
    3700,0.027100,-0.018066,0.931396
    3710,0.036865,-0.012451,0.929688
    3720,0.037598,-0.027100,0.933594
    3730,0.035889,-0.022461,0.934082
    3740,0.035645,-0.024414,0.931396
    3750,0.035645,-0.016113,0.932861
    3760,0.031250,-0.018799,0.923584
    3770,0.039307,-0.026855,0.932373
    3780,0.034424,-0.025635,0.932617
    3790,0.031006,-0.019287,0.935303
    3800,0.033447,-0.020508,0.930420
    3810,0.034424,-0.015869,0.938965
    3820,0.034668,-0.008789,0.929688
    3830,0.035156,-0.023682,0.940918
    3840,0.032715,-0.021484,0.937012
    3850,0.028809,-0.015869,0.936768
    3860,0.037842,-0.020264,0.929688
    3870,0.035645,-0.020752,0.937012
    3880,0.033203,-0.021240,0.929688
    3890,0.036377,-0.022949,0.938721
    3900,0.038330,-0.023926,0.931641
    3910,0.035156,-0.027588,0.938232
    3920,0.039062,-0.018066,0.931152
    3930,0.035645,-0.019043,0.929932
    3940,0.037354,-0.027832,0.930176
    3950,0.032959,-0.020752,0.940918
    3960,0.028809,-0.019287,0.932129
    3970,0.033691,-0.016113,0.928467
    3980,0.034668,-0.022461,0.928467
    3990,0.032227,-0.020752,0.937256
    4000,0.032959,-0.026611,0.929932
    4010,0.037842,-0.020996,0.935303
    4020,0.033447,-0.016846,0.940674
    4030,0.036377,-0.020020,0.921387
    4040,0.041992,-0.024902,0.938232
    4050,0.033691,-0.020752,0.926270
    4060,0.032715,-0.019287,0.935791
    4070,0.031006,-0.026123,0.928955
    4080,0.036865,-0.019043,0.935059
    4090,0.033203,-0.023193,0.933838
    4100,0.026123,-0.023926,0.936768
    4110,0.032715,-0.023438,0.938477
    4120,0.027832,-0.015625,0.925537
    4130,0.032959,-0.021973,0.927979
    4140,0.032227,-0.022461,0.929199
    4150,0.034912,-0.022217,0.940918
    4160,0.027832,-0.022461,0.923096
    4170,0.031250,-0.024658,0.926758
    4180,0.037842,-0.022217,0.925049
    4190,0.031738,-0.020996,0.932373
    4200,0.031738,-0.023926,0.942627
    4210,0.036377,-0.024414,0.933350
    4220,0.033203,-0.019287,0.922119
    4230,0.032471,-0.020264,0.932861
    4240,0.037109,-0.020020,0.940918
    4250,0.036133,-0.025879,0.933594
    4260,0.037354,-0.016357,0.927490
    4270,0.033936,-0.020264,0.931152
    4280,0.032959,-0.016357,0.934570
    4290,0.037354,-0.016357,0.936768
    4300,0.038574,-0.018311,0.932617
    4310,0.036377,-0.017578,0.932617
    4320,0.037598,-0.021484,0.923096
    4330,0.034912,-0.027100,0.932617
    4340,0.030518,-0.019287,0.929688
    4350,0.032471,-0.020508,0.932373
    4360,0.033691,-0.020508,0.937744
    4370,0.031982,-0.020996,0.931396
    4380,0.030029,-0.017578,0.940918
    4390,0.034912,-0.018066,0.931641
    4400,0.030273,-0.018311,0.933838
