=============== Sampling Metadata ===============
Node ID: 4
Start Time: 2025-07-02 17:02:30.000
Sampling Rate: 100 Hz
Duration: 30 s
================= Sampling Data =================
time_ms,ax,ay,az
   11550,0.064453,-0.006104,0.961670
   11560,0.066895,-0.003662,0.967285
   11570,0.061035,0.000977,0.970459
   11580,0.065186,0.002686,0.966064
   11590,0.060059,0.002686,0.968994
   11600,0.064697,0.001221,0.969482
   11610,0.067139,0.000000,0.971680
   11620,0.065430,-0.000977,0.963135
   11630,0.064941,-0.000488,0.970459
   11640,0.061279,-0.001465,0.967285
   11650,0.060547,0.001221,0.965332
   11660,0.061768,0.004639,0.974854
   11670,0.062012,-0.000977,0.961914
   11680,0.059082,0.003662,0.964111
   11690,0.064941,0.003906,0.968994
   11700,0.062256,-0.001709,0.962891
   11710,0.061768,-0.002686,0.967041
   11720,0.060791,-0.000488,0.967285
   11730,0.061279,-0.001221,0.963623
   11740,0.062988,0.004883,0.962646
   11750,0.061035,0.004639,0.960938
   11760,0.065186,-0.002686,0.967285
   11770,0.058838,0.002441,0.962646
   11780,0.063965,-0.004883,0.966553
   11790,0.062988,-0.004150,0.972900
   11800,0.062012,0.003662,0.967529
   11810,0.061523,0.003174,0.967529
   11820,0.065918,-0.002686,0.962402
   11830,0.064697,-0.002686,0.961426
   11840,0.058838,0.003174,0.965820
   11850,0.061523,0.001221,0.967529
   11860,0.063965,0.006348,0.961182
   11870,0.061768,0.000244,0.963867
   11880,0.060547,-0.000488,0.961914
   11890,0.065430,-0.003174,0.962402
   11900,0.063721,-0.000977,0.965820
   11910,0.060303,0.002197,0.968506
   11920,0.062744,0.000977,0.967041
   11930,0.065430,0.004150,0.957275
   11940,0.062988,0.001953,0.966309
   11950,0.067871,0.001709,0.958740
   11960,0.066406,0.002197,0.961426
   11970,0.063232,0.004150,0.971924
   11980,0.062012,0.000732,0.975342
   11990,0.061768,-0.000488,0.963379
   12000,0.063965,0.002197,0.968018
   12010,0.057373,0.002197,0.966797
   12020,0.057129,0.000000,0.969971
   12030,0.066406,0.001709,0.962891
   12040,0.057129,-0.008545,0.965332
   12050,0.060303,-0.001953,0.969971
   12060,0.063721,-0.004150,0.964355
   12070,0.062012,-0.001465,0.969238
   12080,0.060547,0.001953,0.967529
   12090,0.065918,0.001709,0.968506
   12100,0.057861,0.000244,0.965088
   12110,0.058105,0.001465,0.970947
   12120,0.069092,-0.002686,0.971924
   12130,0.062012,-0.002930,0.971191
   12140,0.055176,0.002686,0.974854
   12150,0.063477,0.000488,0.965576
   12160,0.062744,0.002441,0.969727
   12170,0.059082,0.005127,0.963867
   12180,0.059814,0.000000,0.971436
   12190,0.058350,-0.002930,0.956543
   12200,0.056641,-0.001465,0.967041
   12210,0.061523,0.000977,0.970947
   12220,0.058594,0.002197,0.969727
   12230,0.062012,0.000732,0.967285
   12240,0.064209,0.002686,0.963623
   12250,0.059814,-0.002686,0.962402
   12260,0.063477,-0.002197,0.968750
   12270,0.065674,-0.000244,0.957275
   12280,0.062744,0.000977,0.961426
   12290,0.062500,0.004883,0.961914
   12300,0.061523,0.000244,0.962891
   12310,0.064453,0.001709,0.968018
   12320,0.064453,-0.004395,0.969727
   12330,0.070312,0.000977,0.955811
   12340,0.062012,0.007080,0.961914
   12350,0.060547,0.001465,0.968506
   12360,0.063477,0.001709,0.959717
   12370,0.059814,0.003418,0.960938
   12380,0.062012,0.001221,0.965576
   12390,0.056152,0.000244,0.969727
   12400,0.061035,0.000000,0.968994
   12410,0.059814,0.001709,0.962402
   12420,0.060791,0.000244,0.962646
   12430,0.059570,0.002441,0.967529
   12440,0.066895,0.002686,0.960938
   12450,0.061035,-0.002197,0.970703
   12460,0.062744,0.000000,0.963623
   12470,0.061768,-0.000977,0.972412
   12480,0.062988,0.001221,0.964600
   12490,0.062012,0.001709,0.967041
   12500,0.061768,0.002686,0.964844
   12510,0.060303,0.006592,0.970459
   12520,0.058838,-0.003174,0.971924
   12530,0.064209,0.003662,0.969482
   12540,0.062744,0.001221,0.965088
   12550,0.061279,0.000732,0.968994
   12560,0.059082,0.001221,0.972412
   12570,0.056885,-0.001953,0.964111
   12580,0.061523,0.004883,0.966797
   12590,0.062012,0.001709,0.965576
   12600,0.063965,-0.003174,0.965576
   12610,0.062500,0.000977,0.968750
   12620,0.061035,0.004150,0.965820
   12630,0.055908,0.000732,0.956055
   12640,0.066162,0.003662,0.961182
   12650,0.062988,0.007568,0.963379
   12660,0.064453,0.001465,0.957031
   12670,0.063721,0.004150,0.957764
   12680,0.065186,-0.001709,0.958252
   12690,0.064453,0.004395,0.957031
   12700,0.062500,0.000732,0.969727
   12710,0.066895,0.000732,0.968506
   12720,0.066406,0.001221,0.971680
   12730,0.061035,-0.003174,0.967529
   12740,0.065674,0.005859,0.964600
   12750,0.061768,0.010742,0.965332
   12760,0.061035,0.000244,0.961914
   12770,0.065674,-0.002441,0.971191
