=============== Sampling Metadata ===============
Node ID: 1
Start Time: 2025-07-02 16:58:30.000
Sampling Rate: 100 Hz
Duration: 60 s
================= Sampling Data =================
time_ms,ax,ay,az
      30,0.011230,-0.006592,1.129883
      32,0.012939,-0.010010,1.127686
      33,0.016113,-0.011963,1.126465
      40,0.006104,-0.010254,1.130371
      50,0.014648,-0.013916,1.138916
      60,0.013184,-0.006348,1.129395
      70,0.010498,-0.009521,1.131592
      80,0.015381,-0.004395,1.132812
      90,0.013428,-0.011230,1.132812
     100,0.014648,-0.005371,1.131104
     110,0.013428,-0.012451,1.130615
     120,0.013672,-0.005371,1.127441
     130,0.013428,-0.007568,1.124268
     140,0.015625,-0.012451,1.127441
     150,0.015381,-0.006836,1.122314
     160,0.014404,-0.005371,1.131592
     170,0.017334,-0.004883,1.126221
     180,0.024414,-0.001953,1.133057
     190,0.015137,-0.007568,1.127930
     200,0.015625,-0.005859,1.120117
     210,0.016357,-0.006836,1.128418
     220,0.017578,-0.008301,1.135498
     230,0.014160,-0.006348,1.131348
     240,0.013916,-0.011230,1.128906
     250,0.015869,-0.009033,1.130127
     260,0.020508,-0.011230,1.126221
     270,0.010986,-0.005615,1.123047
     280,0.010986,-0.009033,1.126465
     290,0.011963,-0.010986,1.133057
     300,0.006348,-0.010010,1.130127
     310,0.012207,-0.007812,1.131104
     320,0.019775,-0.008545,1.134277
     330,0.011475,-0.006104,1.120850
     340,0.013428,-0.008301,1.139404
     350,0.020996,-0.006836,1.129150
     360,0.006836,-0.011719,1.134521
     370,0.012695,-0.004639,1.138672
     380,0.014160,-0.004639,1.126953
     390,0.009766,-0.006836,1.127930
     400,0.021729,-0.010498,1.129395
     410,0.015625,-0.005615,1.121826
     420,0.015869,-0.007568,1.132812
     430,0.010498,-0.003906,1.132568
     440,0.011963,-0.016113,1.130127
     450,0.013184,-0.005371,1.127686
     460,0.005615,-0.005127,1.134766
     470,0.014893,-0.011230,1.129639
     480,0.014160,-0.008301,1.125977
     490,0.021484,-0.009277,1.128662
     500,0.013672,-0.007324,1.131836
     510,0.010498,-0.008545,1.132568
     520,0.017822,-0.007324,1.134033
     530,0.012207,-0.004883,1.120605
     540,0.014404,-0.005615,1.133789
     550,0.017578,-0.005859,1.127930
     560,0.013428,-0.008301,1.132324
     570,0.022949,-0.009033,1.135498
     580,0.010498,-0.010498,1.127930
     590,0.021240,-0.008545,1.124023
     600,0.016357,-0.013184,1.136963
     610,0.017334,-0.008057,1.135742
     620,0.014404,-0.010254,1.123779
     630,0.011963,-0.013428,1.128174
     640,0.019287,-0.009277,1.130127
     650,0.010742,-0.009766,1.129150
     660,0.010742,-0.010498,1.129639
     670,0.012207,-0.010742,1.128418
     680,0.015869,-0.008545,1.130127
     690,0.013916,-0.010254,1.128174
     700,0.015625,-0.009277,1.126953
     710,0.011475,-0.004883,1.123535
     720,0.016357,-0.013916,1.129395
     730,0.024658,-0.008789,1.123535
     740,0.015869,-0.010010,1.124268
     750,0.011963,-0.008057,1.118164
     760,0.020508,-0.009033,1.130371
     770,0.015869,-0.004150,1.126953
     780,0.016113,-0.002686,1.129150
     790,0.020996,-0.006104,1.133301
     800,0.010254,-0.005127,1.131348
     810,0.019775,-0.005371,1.125977
     820,0.016357,-0.005371,1.129883
     830,0.019043,-0.013184,1.128906
     840,0.014160,-0.009277,1.132324
     850,0.013916,-0.006836,1.128174
     860,0.012451,-0.010742,1.121826
     870,0.016113,-0.004639,1.121338
     880,0.013672,-0.010742,1.134766
     890,0.012451,-0.010254,1.118896
     900,0.016113,-0.013672,1.131836
     910,0.011475,-0.013428,1.130371
     920,0.009521,-0.007568,1.139893
     930,0.012451,-0.009033,1.123779
     940,0.010742,-0.011230,1.126465
     950,0.012939,-0.011230,1.123291
     960,0.012695,-0.011475,1.127930
     970,0.017334,-0.007080,1.125244
     980,0.017090,-0.007080,1.120605
     990,0.013672,-0.011230,1.133789
    1000,0.018066,-0.009033,1.126953
    1010,0.018555,-0.013184,1.129150
    1020,0.016113,-0.007324,1.124756
    1030,0.010010,-0.011963,1.130615
    1040,0.014893,-0.005127,1.126953
    1050,0.014160,-0.007080,1.137207
    1060,0.007324,-0.016113,1.135986
    1070,0.022461,-0.007812,1.124268
    1080,0.016357,-0.012451,1.125977
    1090,0.015625,-0.008301,1.130127
    1100,0.015869,-0.008301,1.127197
    1110,0.010986,-0.009766,1.129883
