=============== Sampling Metadata ===============
Node ID: 2
Start Time: 2025-07-02 17:09:30.000
Sampling Rate: 100 Hz
Duration: 30 s
================= Sampling Data =================
time_ms,ax,ay,az
      30,0.050049,-0.019775,0.982666
      32,0.048340,-0.018799,0.978516
      33,0.051758,-0.015137,0.976562
      40,0.048096,-0.019287,0.986328
      50,0.052490,-0.018555,0.982910
      60,0.046875,-0.015625,0.980957
      70,0.047607,-0.019043,0.987793
      80,0.050781,-0.013428,0.982178
      90,0.046631,-0.024170,0.983643
     100,0.053467,-0.014893,0.981201
     110,0.049805,-0.020508,0.981201
     120,0.049561,-0.019775,0.978271
     130,0.051025,-0.019775,0.984131
     140,0.057617,-0.016357,0.975586
     150,0.053467,-0.020752,0.984863
     160,0.052002,-0.024658,0.976807
     170,0.052734,-0.017334,0.983643
     180,0.053711,-0.019287,0.975586
     190,0.050781,-0.019287,0.984619
     200,0.049072,-0.011475,0.980957
     210,0.044434,-0.023193,0.976807
     220,0.049072,-0.018311,0.976318
     230,0.051270,-0.014404,0.985596
     240,0.053955,-0.022705,0.976318
     250,0.054932,-0.016846,0.986328
     260,0.050049,-0.016846,0.988281
     270,0.048584,-0.012695,0.985352
     280,0.055420,-0.024414,0.972900
     290,0.046143,-0.025635,0.977783
     300,0.052490,-0.015625,0.990234
     310,0.052246,-0.019043,0.979248
     320,0.050781,-0.015381,0.985840
     330,0.052979,-0.017334,0.979248
     340,0.051514,-0.020508,0.990479
     350,0.047119,-0.021973,0.974121
     360,0.053711,-0.019531,0.980713
     370,0.047852,-0.010498,0.978516
     380,0.047607,-0.020020,0.982422
     390,0.056641,-0.019531,0.984619
     400,0.045410,-0.023193,0.971436
     410,0.053711,-0.017090,0.984863
     420,0.052490,-0.014648,0.985352
     430,0.044922,-0.020752,0.980469
     440,0.051758,-0.020508,0.977295
     450,0.050537,-0.019531,0.983643
     460,0.053711,-0.011719,0.985107
     470,0.059814,-0.018066,0.978516
     480,0.051758,-0.019531,0.987305
     490,0.051270,-0.016602,0.986328
     500,0.058105,-0.021484,0.985352
     510,0.053711,-0.015625,0.987549
     520,0.054688,-0.019531,0.984375
     530,0.051025,-0.025146,0.977783
     540,0.051514,-0.016357,0.991943
     550,0.046875,-0.017822,0.973633
     560,0.056152,-0.014893,0.975830
     570,0.049316,-0.020752,0.984863
     580,0.050781,-0.017334,0.983887
     590,0.048340,-0.016113,0.976074
     600,0.045898,-0.013916,0.981934
     610,0.046875,-0.018311,0.974854
     620,0.048828,-0.016113,0.986816
     630,0.049561,-0.020508,0.981689
     640,0.050537,-0.019531,0.987305
     650,0.048340,-0.015381,0.986328
     660,0.049316,-0.022461,0.979492
     670,0.053467,-0.019043,0.983887
     680,0.055420,-0.019043,0.982910
     690,0.054199,-0.016113,0.988281
     700,0.055908,-0.014893,0.981689
     710,0.052979,-0.019043,0.988525
     720,0.048096,-0.015869,0.978271
     730,0.045654,-0.020020,0.989014
     740,0.047119,-0.021240,0.979248
     750,0.046143,-0.011963,0.984375
     760,0.044922,-0.019043,0.979492
     770,0.049316,-0.018066,0.980713
     780,0.048096,-0.018311,0.984619
     790,0.048828,-0.016113,0.991211
     800,0.043945,-0.017578,0.981445
     810,0.051514,-0.012207,0.985840
