      30,0.013672,-0.086182,1.122070
      32,0.014160,-0.090576,1.121826
      33,0.018066,-0.084229,1.123779
      40,0.015137,-0.084961,1.126465
      50,0.016113,-0.084473,1.136230
      60,0.014404,-0.086670,1.134277
      70,0.013672,-0.088379,1.128906
      80,0.018799,-0.083008,1.131104
      90,0.013428,-0.082520,1.123047
     100,0.013916,-0.080811,1.134033
     110,0.010986,-0.087402,1.130859
     120,0.015869,-0.084717,1.123291
     130,0.015381,-0.084717,1.137451
     140,0.010742,-0.090088,1.125977
     150,0.012451,-0.083740,1.122314
     160,0.010742,-0.087158,1.139404
     170,0.018799,-0.092529,1.128174
     180,0.007324,-0.087646,1.124268
     190,0.014648,-0.085205,1.129395
     200,0.015381,-0.089355,1.126953
     210,0.013672,-0.083740,1.120117
     220,0.013184,-0.089844,1.129395
     230,0.011963,-0.087891,1.132324
     240,0.006104,-0.088867,1.122314
     250,0.010010,-0.086670,1.125488
     260,0.016357,-0.084229,1.123779
     270,0.018066,-0.090332,1.128418
     280,0.011475,-0.086182,1.131348
     290,0.009766,-0.087158,1.127686
     300,0.014648,-0.091064,1.126221
     310,0.013672,-0.086426,1.132324
     320,0.009277,-0.088135,1.121826
     330,0.013428,-0.088135,1.128906
     340,0.013428,-0.081055,1.125000
     350,0.010742,-0.086182,1.135498
     360,0.010742,-0.086914,1.123047
     370,0.015381,-0.092041,1.133789
     380,0.013428,-0.089600,1.130371
     390,0.015625,-0.087402,1.129395
     400,0.011719,-0.090332,1.130371
     410,0.015137,-0.086914,1.126953
     420,0.015625,-0.086914,1.121582
     430,0.014160,-0.089111,1.128174
     440,0.013672,-0.085693,1.128418
     450,0.004150,-0.085693,1.125732
     460,0.006104,-0.080811,1.123047
     470,0.012207,-0.086182,1.125732
     480,0.014160,-0.083008,1.135498
     490,0.011230,-0.087402,1.122559
     500,0.013428,-0.085938,1.122070
     510,0.003906,-0.082275,1.135254
     520,0.018555,-0.092773,1.129150
     530,0.016113,-0.087158,1.125977
     540,0.013184,-0.082275,1.128418
     550,0.010986,-0.084229,1.123779
     560,0.015625,-0.083740,1.124512
     570,0.017090,-0.083984,1.126709
     580,0.015137,-0.084961,1.129639
     590,0.010010,-0.084961,1.131592
     600,0.013428,-0.088867,1.128174
     610,0.013916,-0.085693,1.123779
     620,0.015137,-0.086182,1.129150
     630,0.010742,-0.080078,1.126709
     640,0.011230,-0.086914,1.127930
     650,0.007568,-0.085449,1.129639
     660,0.011475,-0.082275,1.130127
     670,0.011719,-0.090576,1.125732
     680,0.011719,-0.089355,1.127441
     690,0.008789,-0.092529,1.122314
     700,0.014404,-0.087891,1.132080
     710,0.015137,-0.082520,1.126709
     720,0.010742,-0.086670,1.121338
     730,0.015137,-0.085449,1.126465
     740,0.010010,-0.093018,1.135498
     750,0.014404,-0.081055,1.126465
     760,0.015869,-0.083984,1.124268
     770,0.015137,-0.081543,1.136475
     780,0.010254,-0.080322,1.130615
     790,0.010986,-0.084229,1.126221
     800,0.009277,-0.084717,1.129883
     810,0.009766,-0.082031,1.127441
     820,0.013184,-0.085449,1.131348
     830,0.014648,-0.091553,1.127441
     840,0.012451,-0.086182,1.127441
     850,0.013184,-0.086914,1.132324
     860,0.015869,-0.084473,1.134521
     870,0.013184,-0.090576,1.130615
     880,0.010010,-0.087402,1.122314
     890,0.010498,-0.086182,1.129150
     900,0.020020,-0.086670,1.130371
     910,0.015381,-0.084961,1.123291
     920,0.017090,-0.083740,1.130615
     930,0.013672,-0.083252,1.128906
     940,0.013672,-0.086914,1.122314
     950,0.007812,-0.083008,1.131836
     960,0.016357,-0.085205,1.122559
     970,0.012207,-0.086182,1.137695
     980,0.011230,-0.088135,1.131592
     990,0.015869,-0.084717,1.129883
    1000,0.008057,-0.085693,1.123779
    1010,0.010254,-0.087158,1.125488
    1020,0.011475,-0.087402,1.124023
    1030,0.011963,-0.089355,1.131104
    1040,0.014893,-0.086182,1.129395
    1050,0.012451,-0.086914,1.126709
    1060,0.013916,-0.086914,1.120361
    1070,0.012451,-0.085205,1.124268
    1080,0.014160,-0.087891,1.125732
    1090,0.013916,-0.082520,1.124756
    1100,0.014648,-0.090332,1.133057
    1110,0.022461,-0.090332,1.134033
    1120,0.015625,-0.085693,1.124512
    1130,0.007812,-0.082764,1.130127
    1140,0.010010,-0.084473,1.127441
    1150,0.018311,-0.086426,1.126953
    1160,0.013184,-0.084717,1.126465
    1170,0.004639,-0.088135,1.136230
    1180,0.011719,-0.091797,1.126953
    1190,0.019775,-0.088867,1.121826
    1200,0.010742,-0.085449,1.124512
    1210,0.016602,-0.082764,1.127441
    1220,0.009033,-0.082764,1.129150
    1230,0.014160,-0.089111,1.124756
    1240,0.015625,-0.083984,1.131836
    1250,0.015137,-0.083984,1.127686
    1260,0.006592,-0.093506,1.131104
    1270,0.006348,-0.085693,1.126953
    1280,0.009766,-0.087158,1.116943
    1290,0.012207,-0.083252,1.126953
    1300,0.009277,-0.086182,1.129150
    1310,0.006348,-0.084473,1.135742
    1320,0.013428,-0.087891,1.127930
    1330,0.016357,-0.087891,1.130859
    1340,0.012451,-0.085205,1.136963
    1350,0.011963,-0.089111,1.130371
    1360,0.008789,-0.089111,1.131836
    1370,0.018066,-0.086182,1.123535
    1380,0.010498,-0.082764,1.125000
    1390,0.014648,-0.089844,1.133545
    1400,0.014648,-0.084961,1.126709
    1410,0.013916,-0.089111,1.128906
    1420,0.007812,-0.078857,1.127686
    1430,0.018799,-0.092529,1.130615
    1440,0.013672,-0.083008,1.130371
    1450,0.019775,-0.086914,1.130127
    1460,0.015381,-0.086914,1.129150
    1470,0.013184,-0.086670,1.128418
    1480,0.013672,-0.087402,1.126221
    1490,0.012451,-0.082520,1.126465
    1500,0.013672,-0.083252,1.131104
    1510,0.013916,-0.086670,1.129150
    1520,0.010742,-0.085693,1.127930
    1530,0.012939,-0.084961,1.133789
    1540,0.015869,-0.087158,1.128906
    1550,0.016602,-0.084717,1.129639
    1560,0.018311,-0.086670,1.124268
    1570,0.017090,-0.086670,1.121094
    1580,0.010010,-0.079590,1.128662
    1590,0.017822,-0.086914,1.122559
    1600,0.016113,-0.088135,1.131104
    1610,0.011719,-0.086426,1.130371
    1620,0.010498,-0.087646,1.129150
    1630,0.016846,-0.088623,1.123047
    1640,0.010254,-0.083008,1.134277
    1650,0.017578,-0.088867,1.127441
    1660,0.017090,-0.089844,1.131348
    1670,0.010254,-0.084229,1.123291
    1680,0.007080,-0.083740,1.130371
    1690,0.011475,-0.088379,1.122070
    1700,0.017822,-0.084473,1.129883
    1710,0.012451,-0.094971,1.127197
    1720,0.020508,-0.083984,1.130859
    1730,0.012695,-0.089844,1.132080
    1740,0.010010,-0.082520,1.127441
    1750,0.009277,-0.088135,1.137207
    1760,0.011963,-0.082275,1.131348
    1770,0.016113,-0.090332,1.134766
    1780,0.019775,-0.086914,1.128174
    1790,0.013428,-0.082031,1.135254
    1800,0.011230,-0.091064,1.132080
    1810,0.005859,-0.090576,1.127441
    1820,0.010254,-0.088623,1.130615
    1830,0.017090,-0.087402,1.131592
    1840,0.012695,-0.087402,1.127686
    1850,0.009521,-0.083252,1.122070
    1860,0.014160,-0.091064,1.133057
    1870,0.004395,-0.085938,1.128662
    1880,0.016357,-0.083740,1.129639
    1890,0.010986,-0.087158,1.122803
    1900,0.014648,-0.084229,1.134521
    1910,0.005615,-0.086914,1.129150
    1920,0.014404,-0.088135,1.137939
    1930,0.013916,-0.080322,1.128418
    1940,0.020020,-0.088867,1.130371
    1950,0.017578,-0.091309,1.124512
    1960,0.008789,-0.083496,1.133301
    1970,0.010498,-0.087158,1.129639
    1980,0.012939,-0.083496,1.130615
    1990,0.010254,-0.083008,1.129883
    2000,0.009766,-0.088623,1.127441
    2010,0.016357,-0.085693,1.140625
    2020,0.017578,-0.090088,1.130371
    2030,0.010010,-0.081299,1.126953
    2040,0.014404,-0.086670,1.135254
    2050,0.010254,-0.087646,1.131592
    2060,0.020752,-0.087402,1.127930
    2070,0.017090,-0.093262,1.133057
    2080,0.013428,-0.092529,1.119385
    2090,0.012207,-0.082520,1.135742
    2100,0.014160,-0.082275,1.127197
    2110,0.013184,-0.089355,1.130371
    2120,0.012451,-0.090820,1.131592
    2130,0.012451,-0.088867,1.124512
    2140,0.017578,-0.087891,1.130615
    2150,0.017822,-0.081055,1.123047
    2160,0.014160,-0.083008,1.129395
    2170,0.010254,-0.091309,1.127930
    2180,0.008057,-0.085938,1.133301
    2190,0.008789,-0.082031,1.127197
    2200,0.013672,-0.086182,1.120850
    2210,0.011963,-0.082031,1.123291
    2220,0.014404,-0.086426,1.124268
    2230,0.008789,-0.087646,1.136230
    2240,0.014404,-0.086670,1.131836
    2250,0.013672,-0.089111,1.127930
    2260,0.013184,-0.085205,1.127930
    2270,0.016602,-0.083740,1.123291
    2280,0.016113,-0.083008,1.127197
    2290,0.012451,-0.088623,1.133789
    2300,0.008545,-0.087402,1.128906
    2310,0.019775,-0.093994,1.125000
    2320,0.018555,-0.085693,1.124023
    2330,0.011719,-0.088135,1.122314
    2340,0.015137,-0.085938,1.130371
    2350,0.013184,-0.088867,1.132324
    2360,0.014160,-0.084229,1.125000
    2370,0.012451,-0.087402,1.129395
    2380,0.014160,-0.087891,1.128662
    2390,0.010010,-0.084473,1.134521
    2400,0.012695,-0.085449,1.126953
    2410,0.007080,-0.090088,1.127441
    2420,0.016602,-0.084473,1.133789
    2430,0.020508,-0.090332,1.126709
    2440,0.010742,-0.086426,1.135254
    2450,0.007812,-0.088623,1.132080
    2460,0.011963,-0.083984,1.137939
    2470,0.018311,-0.085938,1.134033
    2480,0.011719,-0.088867,1.123047
    2490,0.010498,-0.085938,1.123291
    2500,0.014160,-0.085693,1.126709
    2510,0.011230,-0.084229,1.131104
    2520,0.016113,-0.083496,1.125732
    2530,0.010986,-0.085449,1.132568
    2540,0.017822,-0.085693,1.135986
    2550,0.016357,-0.092529,1.121338
    2560,0.015869,-0.083984,1.126465
    2570,0.012939,-0.082520,1.129639
    2580,0.008301,-0.084717,1.125732
    2590,0.011719,-0.089355,1.132080
    2600,0.010986,-0.086914,1.128906
    2610,0.010986,-0.092529,1.124023
    2620,0.013672,-0.086182,1.117188
    2630,0.018311,-0.085205,1.122803
    2640,0.010498,-0.087646,1.132568
    2650,0.012939,-0.089844,1.127441
    2660,0.012207,-0.085449,1.124023
    2670,0.021729,-0.086182,1.128174
    2680,0.019287,-0.082520,1.125000
    2690,0.012939,-0.089111,1.121094
    2700,0.006348,-0.092041,1.128174
    2710,0.009766,-0.082764,1.120605
    2720,0.007812,-0.082031,1.136475
    2730,0.011719,-0.089111,1.136475
    2740,0.011230,-0.087891,1.128662
    2750,0.011475,-0.082275,1.132080
