=============== Sampling Metadata ===============
Node ID: 3
Start Time: 2025-07-02 16:58:30.000
Sampling Rate: 100 Hz
Duration: 60 s
================= Sampling Data =================
time_ms,ax,ay,az
      34,0.046143,-0.044189,0.920654
      36,0.042236,-0.042969,0.930664
      37,0.043945,-0.044189,0.927734
      40,0.039795,-0.047363,0.928711
      50,0.037354,-0.042236,0.928955
      60,0.044434,-0.043701,0.926025
      70,0.039307,-0.046631,0.923828
      80,0.043457,-0.040527,0.928955
      90,0.044678,-0.051514,0.926758
     100,0.040771,-0.046631,0.925537
     110,0.043701,-0.049072,0.921875
     120,0.047852,-0.047852,0.930420
     130,0.043701,-0.048096,0.930420
     140,0.037598,-0.053223,0.926514
     150,0.043213,-0.048584,0.930176
     160,0.036865,-0.046875,0.932373
     170,0.045898,-0.051025,0.932861
     180,0.040771,-0.041504,0.921875
     190,0.040771,-0.051514,0.919434
     200,0.039307,-0.042969,0.927979
     210,0.046143,-0.042480,0.928955
     220,0.042725,-0.046875,0.933838
     230,0.042969,-0.047607,0.928955
     240,0.043213,-0.041016,0.921387
     250,0.042725,-0.049805,0.915039
     260,0.040283,-0.045410,0.926758
     270,0.039551,-0.051270,0.925537
     280,0.042969,-0.045898,0.933350
     290,0.047119,-0.042725,0.929688
     300,0.038818,-0.046387,0.922363
     310,0.038574,-0.050049,0.932617
     320,0.041504,-0.050781,0.920654
     330,0.034180,-0.044434,0.926025
     340,0.040527,-0.041992,0.920898
     350,0.041260,-0.044189,0.935303
     360,0.038330,-0.048096,0.929443
     370,0.044189,-0.040771,0.930908
     380,0.034912,-0.050537,0.934082
     390,0.040527,-0.044678,0.927002
     400,0.041016,-0.038574,0.918457
     410,0.042236,-0.042480,0.931641
     420,0.047119,-0.043701,0.934082
     430,0.045410,-0.046387,0.921387
     440,0.039307,-0.042969,0.927734
     450,0.047363,-0.045898,0.931396
     460,0.045166,-0.042236,0.926514
     470,0.040771,-0.042969,0.925293
     480,0.044189,-0.045410,0.932129
     490,0.045410,-0.045654,0.923096
     500,0.040527,-0.041016,0.937256
     510,0.042236,-0.039307,0.924805
     520,0.037354,-0.045898,0.932129
     530,0.038086,-0.046387,0.928223
     540,0.036377,-0.049805,0.923828
     550,0.039795,-0.044678,0.933350
     560,0.033691,-0.041748,0.924805
     570,0.039062,-0.046631,0.926025
     580,0.038086,-0.040283,0.933350
     590,0.040283,-0.043213,0.919434
     600,0.045654,-0.046875,0.929932
     610,0.043701,-0.045166,0.923828
     620,0.040771,-0.046143,0.925537
     630,0.039795,-0.048096,0.931641
     640,0.045654,-0.041748,0.928467
     650,0.038330,-0.048584,0.922363
     660,0.039795,-0.051025,0.927734
     670,0.040527,-0.044189,0.927979
     680,0.038818,-0.046387,0.929199
     690,0.043213,-0.041504,0.922607
     700,0.039062,-0.050293,0.920654
     710,0.037109,-0.045654,0.931641
     720,0.038818,-0.052002,0.934082
     730,0.040771,-0.039307,0.927490
     740,0.041748,-0.050537,0.920654
     750,0.038330,-0.045166,0.931152
     760,0.038086,-0.049805,0.931152
     770,0.045410,-0.049805,0.927734
     780,0.043457,-0.046875,0.933594
     790,0.038574,-0.045654,0.929443
     800,0.042236,-0.045654,0.927490
     810,0.038086,-0.048096,0.925293
     820,0.037109,-0.042236,0.922119
     830,0.035645,-0.048340,0.930420
     840,0.039795,-0.050537,0.933350
     850,0.047363,-0.055420,0.932861
     860,0.044189,-0.048828,0.924561
     870,0.040771,-0.043945,0.927734
     880,0.042236,-0.045166,0.926025
     890,0.039307,-0.048584,0.923828
     900,0.038574,-0.044922,0.932129
     910,0.039307,-0.043701,0.936279
     920,0.038574,-0.045654,0.933105
     930,0.036133,-0.047852,0.936279
     940,0.043213,-0.050049,0.930664
     950,0.038330,-0.046143,0.923340
     960,0.043457,-0.045654,0.928467
     970,0.035889,-0.047607,0.934082
     980,0.038574,-0.041748,0.930176
     990,0.042236,-0.046387,0.930420
    1000,0.043457,-0.039307,0.931885
    1010,0.037598,-0.049561,0.933350
    1020,0.040771,-0.038330,0.929199
    1030,0.038330,-0.047119,0.922852
    1040,0.036621,-0.044678,0.921387
    1050,0.044678,-0.044922,0.930908
