=============== Sampling Metadata ===============
Node ID: 2
Start Time: 2025-07-02 16:58:30.000
Sampling Rate: 100 Hz
Duration: 60 s
================= Sampling Data =================
time_ms,ax,ay,az
      30,0.052490,-0.023682,0.975098
      32,0.052979,-0.020752,0.986084
      33,0.056885,-0.018311,0.989502
      40,0.051270,-0.020752,0.986328
      50,0.053711,-0.017578,0.981445
      60,0.051270,-0.019043,0.978271
      70,0.053223,-0.018311,0.982666
      80,0.055420,-0.022217,0.977295
      90,0.050781,-0.022705,0.973877
     100,0.055908,-0.016113,0.975342
     110,0.058350,-0.018066,0.985840
     120,0.052002,-0.016113,0.978760
     130,0.054199,-0.020264,0.985352
     140,0.057861,-0.016846,0.987549
     150,0.052979,-0.019287,0.980713
     160,0.055420,-0.019531,0.988037
     170,0.057861,-0.018311,0.977539
     180,0.051270,-0.020508,0.975586
     190,0.050293,-0.018066,0.980957
     200,0.055176,-0.020020,0.983643
     210,0.051758,-0.021973,0.983398
     220,0.054688,-0.018311,0.979736
     230,0.053467,-0.019287,0.983398
     240,0.053955,-0.027344,0.983154
     250,0.063721,-0.015869,0.989502
     260,0.052734,-0.020264,0.979004
     270,0.051758,-0.019043,0.983398
     280,0.056641,-0.016113,0.990967
     290,0.051270,-0.023682,0.980957
     300,0.052979,-0.016357,0.982910
     310,0.054199,-0.020508,0.978760
     320,0.051270,-0.011719,0.986816
     330,0.053223,-0.021240,0.990234
     340,0.055420,-0.021729,0.984863
     350,0.051270,-0.016846,0.977783
     360,0.051270,-0.013916,0.983398
     370,0.054932,-0.022949,0.978760
     380,0.052246,-0.018799,0.975830
     390,0.054443,-0.018066,0.983398
     400,0.051514,-0.020264,0.985840
     410,0.058105,-0.021484,0.978760
     420,0.052002,-0.017578,0.982910
     430,0.055664,-0.020752,0.981934
     440,0.052979,-0.018311,0.988037
     450,0.053711,-0.018311,0.979248
     460,0.049561,-0.021484,0.978027
     470,0.052979,-0.024414,0.985596
     480,0.054443,-0.021729,0.990479
     490,0.050293,-0.016602,0.985596
     500,0.052734,-0.019531,0.978271
     510,0.052979,-0.023682,0.983398
     520,0.050537,-0.024170,0.985107
     530,0.056396,-0.022705,0.985352
     540,0.053955,-0.022461,0.989502
     550,0.060059,-0.013184,0.979736
     560,0.054199,-0.020264,0.981689
     570,0.052246,-0.021240,0.990967
     580,0.058838,-0.018799,0.978516
     590,0.052490,-0.021240,0.981934
     600,0.054932,-0.018066,0.980225
     610,0.048584,-0.019775,0.979736
     620,0.057373,-0.020996,0.980713
     630,0.051025,-0.020752,0.979004
     640,0.053955,-0.021484,0.989258
     650,0.050049,-0.024170,0.986328
     660,0.054688,-0.021729,0.983398
     670,0.049805,-0.025146,0.984863
     680,0.053955,-0.018311,0.984375
     690,0.053711,-0.020752,0.980225
     700,0.049805,-0.020264,0.979248
     710,0.046875,-0.021729,0.973877
     720,0.051025,-0.017578,0.982178
     730,0.053467,-0.021240,0.979980
     740,0.055176,-0.018311,0.979736
     750,0.053955,-0.015625,0.977783
     760,0.052490,-0.022949,0.979736
     770,0.059082,-0.027588,0.988525
     780,0.051025,-0.022949,0.989502
     790,0.051758,-0.020508,0.984375
     800,0.055908,-0.015381,0.990234
     810,0.053955,-0.017822,0.980225
     820,0.047363,-0.019043,0.986084
     830,0.056396,-0.019531,0.986084
     840,0.057129,-0.018555,0.975586
     850,0.049805,-0.020752,0.988037
     860,0.047363,-0.020264,0.980957
     870,0.048828,-0.019531,0.979248
     880,0.054688,-0.020996,0.971924
     890,0.051025,-0.014404,0.978516
     900,0.050781,-0.020020,0.987305
     910,0.055420,-0.013916,0.988770
     920,0.053955,-0.019531,0.986816
     930,0.056152,-0.020752,0.984863
     940,0.056152,-0.022949,0.982422
     950,0.054199,-0.016113,0.977539
     960,0.057373,-0.014893,0.987305
     970,0.054688,-0.019287,0.979736
     980,0.055664,-0.016357,0.977783
     990,0.052490,-0.020020,0.982422
    1000,0.060791,-0.014404,0.988037
    1010,0.058350,-0.017090,0.985107
    1020,0.053223,-0.022949,0.985352
    1030,0.051270,-0.018311,0.982422
    1040,0.055420,-0.014404,0.986328
    1050,0.058105,-0.013672,0.977539
    1060,0.055420,-0.020752,0.982910
    1070,0.053955,-0.016846,0.981689
    1080,0.059326,-0.020996,0.979980
    1090,0.051025,-0.019531,0.979248
    1100,0.053467,-0.023193,0.980957
    1110,0.051514,-0.020508,0.993896
    1120,0.054199,-0.020508,0.984619
    1130,0.050781,-0.016846,0.986328
    1140,0.053955,-0.015381,0.973145
    1150,0.048096,-0.020752,0.977295
    1160,0.051270,-0.018555,0.986328
    1170,0.059814,-0.019531,0.982666
    1180,0.054932,-0.018555,0.988037
    1190,0.051514,-0.019531,0.982422
    1200,0.050293,-0.021973,0.979248
    1210,0.051758,-0.025635,0.980469
    1220,0.056396,-0.025635,0.975342
    1230,0.054932,-0.014160,0.980713
    1240,0.049072,-0.020752,0.980225
    1250,0.055420,-0.020020,0.981445
    1260,0.057617,-0.016846,0.985352
    1270,0.048828,-0.012451,0.980957
    1280,0.056396,-0.022217,0.977783
    1290,0.054688,-0.021240,0.984863
    1300,0.060059,-0.016357,0.994873
    1310,0.055664,-0.022705,0.972168
    1320,0.057373,-0.022949,0.987061
    1330,0.058838,-0.019043,0.980225
    1340,0.054199,-0.018311,0.983398
